time,open,high,low,close,volume
1770816300,98949000,99125000,99125000,98794000,6.7322615
1770816600,99126000,99924000,100000000,98912000,53.19040861
1770816900,99931000,99817000,99958000,99529000,19.00060527
1770817200,99877000,99505000,99877000,99401000,9.29231908
1770817500,99505000,99575000,99749000,99473000,13.05672801
1770817800,99575000,99339000,99659000,99113000,11.83994101
1770818100,99342000,99887000,99989000,99342000,15.84028152
1770818400,99887000,100506000,100531000,99856000,36.29453991
1770818700,100512000,100696000,100696000,100297000,16.99434409
1770819000,100688000,101369000,101780000,100677000,58.67839911
1770819300,101368000,101153000,101491000,101046000,24.10699463
1770819600,101153000,100632000,101153000,100577000,15.60313067
1770819900,100640000,100685000,100870000,100600000,12.89303389
1770820200,100774000,100257000,101015000,100200000,21.40685114
1770820500,100257000,99634000,100291000,99489000,29.42354097
1770820800,99634000,99648000,99800000,99182000,24.92675042
1770821100,99650000,99235000,99909000,99117000,17.48015304
1770821400,99238000,99190000,99469000,99000000,24.56580392
1770821700,99209000,98749000,99366000,98501000,24.46563771
1770822000,98749000,98417000,98989000,98346000,42.06596748
1770822300,98421000,97901000,98612000,97780000,47.4651444
1770822600,97875000,98145000,98198000,97693000,32.55990964
1770822900,98145000,98200000,98461000,97843000,28.46155562
1770823200,98248000,98086000,98680000,98027000,23.2323256
1770823500,98085000,98089000,98359000,97700000,34.16341078
1770823800,98095000,98297000,98371000,97969000,27.41574487
1770824100,98300000,98286000,98485000,98107000,21.52530691
1770824400,98281000,98888000,98907000,98273000,19.5175926
1770824700,98864000,98013000,98919000,98013000,15.1977762
1770825000,98013000,98560000,98645000,97834000,15.19837641
1770825300,98535000,98495000,98748000,98381000,14.34576579
1770825600,98441000,98496000,98657000,98355000,16.65198562
1770825900,98492000,98689000,98748000,98409000,9.69169293
1770826200,98673000,99284000,99427000,98634000,30.15581951
1770826500,99250000,99007000,99359000,98871000,14.24592278
1770826800,99028000,98937000,99298000,98842000,11.61591133
1770827100,98895000,98517000,99057000,98431000,13.62193988
1770827400,98500000,98544000,98672000,98433000,9.72502366
1770827700,98546000,98156000,98634000,97911000,18.87898945
1770828000,98177000,97880000,98368000,97880000,11.66653825
1770828300,97879000,97740000,98156000,97673000,15.67008889
1770828600,97756000,97946000,98035000,97686000,11.12169718
1770828900,97990000,97740000,98049000,97740000,6.67298608
1770829200,97740000,97680000,97874000,97569000,19.42078904
1770829500,97713000,98058000,98074000,97713000,7.62723171
1770829800,98074000,98076000,98206000,97939000,8.97083717
1770830100,98077000,98138000,98328000,97965000,12.41257262
1770830400,98193000,98342000,98500000,98178000,6.77727134
1770830700,98316000,98465000,98628000,98303000,8.71765176
1770831000,98465000,98532000,98657000,98346000,10.94222693
1770831300,98532000,98492000,98786000,98492000,10.97615513
1770831600,98505000,98271000,98561000,98200000,7.22649466
1770831900,98286000,98356000,98356000,98051000,5.81778654
1770832200,98337000,98391000,98547000,98248000,6.55326787
1770832500,98413000,98161000,98415000,98154000,3.19407596
1770832800,98161000,97938000,98218000,97938000,6.06196222
1770833100,97979000,97840000,97979000,97758000,5.24844853
1770833400,97793000,98164000,98164000,97666000,6.02593875
1770833700,98107000,98504000,98583000,98089000,8.5112876
1770834000,98504000,98752000,98752000,98334000,8.91267859
1770834300,98752000,98700000,98945000,98610000,8.74433914
1770834600,98728000,98640000,98780000,98560000,2.8852095
1770834900,98630000,98985000,99030000,98605000,7.82376631
1770835200,98989000,98900000,99119000,98751000,5.63621154
1770835500,98877000,99154000,99154000,98833000,5.24318983
1770835800,99154000,99199000,99243000,98953000,7.21588322
1770836100,99195000,99217000,99270000,99085000,4.09004398
1770836400,99217000,99396000,99396000,99024000,7.98034722
1770836700,99396000,99516000,99800000,99192000,13.22622882
1770837000,99481000,99750000,99850000,99417000,7.89839233
1770837300,99775000,99579000,99919000,99546000,8.34882371
1770837600,99554000,99663000,99792000,99462000,3.92457483
1770837900,99695000,99460000,99770000,99451000,4.52291814
1770838200,99479000,99526000,99526000,99272000,5.43441494
1770838500,99526000,99799000,99869000,99482000,2.66121605
1770838800,99807000,100014000,100081000,99790000,9.13203676
1770839100,100014000,99760000,100072000,99737000,6.83363544
1770839400,99800000,99700000,99901000,99633000,3.9115612
1770839700,99739000,99718000,99765000,99598000,3.24403892
1770840000,99718000,99764000,99919000,99633000,4.67593738
1770840300,99764000,99716000,99764000,99525000,6.0749534
1770840600,99689000,99807000,99829000,99602000,6.36617166
1770840900,99807000,99680000,99950000,99661000,5.86302618
1770841200,99680000,99517000,99754000,99486000,4.51873257
1770841500,99517000,99182000,99551000,99182000,2.55503698
1770841800,99182000,99346000,99346000,99107000,4.59014642
1770842100,99341000,99441000,99484000,99258000,2.3849326
1770842400,99447000,99328000,99485000,99270000,2.75872745
1770842700,99301000,99741000,99789000,99266000,3.42143705
1770843000,99753000,99577000,99754000,99540000,5.3019435
1770843300,99555000,99677000,99806000,99542000,6.0577017
1770843600,99637000,99604000,99737000,99463000,11.84471836
1770843900,99615000,99856000,99901000,99615000,2.7921759
1770844200,99849000,99879000,99949000,99792000,5.88771181
1770844500,99879000,99877000,99931000,99742000,3.54763391
1770844800,99877000,100230000,100292000,99698000,11.97933432
1770845100,100250000,100619000,100649000,100185000,16.19679251
1770845400,100585000,100499000,100696000,100298000,12.52058301
1770845700,100480000,100510000,100846000,100468000,17.10444728
1770846000,100487000,100299000,100551000,100222000,8.61229747
1770846300,100298000,100182000,100335000,100139000,5.08835267
1770846600,100181000,100143000,100307000,100136000,3.50669072
1770846900,100173000,100012000,100188000,100005000,3.25031101
1770847200,100012000,99923000,100097000,99870000,7.67634981
1770847500,99969000,99928000,100109000,99925000,5.37939483
1770847800,99960000,99778000,99989000,99713000,6.89805442
1770848100,99801000,99765000,99947000,99765000,3.51965563
1770848400,99765000,99678000,99800000,99607000,6.03919413
1770848700,99670000,99625000,99670000,99377000,6.58640151
1770849000,99621000,99596000,99646000,99471000,4.34585019
1770849300,99590000,99560000,99616000,99380000,7.38296921
1770849600,99580000,99703000,99806000,99560000,7.8708323
1770849900,99709000,99740000,99841000,99579000,5.11364818
1770850200,99748000,99515000,99748000,99462000,5.20082989
1770850500,99519000,99407000,99593000,99407000,5.36596846
1770850800,99426000,99381000,99446000,99178000,10.31569532
1770851100,99381000,99349000,99596000,99317000,9.55690335
1770851400,99349000,99282000,99413000,99129000,5.32005203
1770851700,99274000,99221000,99379000,99186000,6.19350371
1770852000,99221000,98823000,99268000,98659000,15.13167768
1770852300,98783000,98911000,99026000,98733000,6.54862138
1770852600,98930000,98768000,99054000,98700000,9.57694877
1770852900,98721000,99033000,99033000,98573000,7.84323412
1770853200,99009000,99072000,99097000,98915000,5.19501907
1770853500,99072000,98811000,99075000,98796000,5.12855627
1770853800,98840000,99009000,99019000,98789000,4.46943623
1770854100,98994000,99067000,99100000,98947000,3.86706404
1770854400,99096000,99113000,99311000,99015000,11.93177631
1770854700,99097000,99489000,99499000,99080000,7.99964617
1770855000,99487000,99480000,99539000,99435000,6.96229935
1770855300,99501000,99470000,99564000,99399000,7.98445775
1770855600,99470000,99508000,99508000,99351000,8.68976687
1770855900,99509000,99422000,99628000,99374000,9.84633608
1770856200,99410000,99536000,99569000,99397000,3.91586499
1770856500,99539000,99564000,99869000,99494000,12.26684487
1770856800,99563000,99670000,99712000,99563000,4.16372312
1770857100,99660000,99580000,99801000,99552000,9.61388069
1770857400,99596000,99595000,99624000,99528000,3.95804374
1770857700,99596000,99513000,99678000,99513000,7.05287977
1770858000,99530000,99645000,99742000,99514000,7.00971424
1770858300,99645000,99595000,99690000,99513000,9.04428041
1770858600,99558000,99800000,99800000,99536000,3.6682724
1770858900,99800000,99751000,99888000,99669000,10.01501688
1770859200,99705000,99679000,99757000,99610000,4.90025123
1770859500,99679000,99975000,100019000,99658000,9.34168506
1770859800,99944000,99979000,100073000,99891000,4.65880073
1770860100,99930000,100114000,100284000,99894000,12.12475428
1770860400,100111000,100050000,100216000,100028000,5.53765835
1770860700,100028000,99752000,100085000,99752000,5.80253333
1770861000,99752000,99720000,99864000,99665000,7.76832989
1770861300,99738000,99820000,99880000,99675000,5.67312792
1770861600,99820000,99700000,99820000,99630000,4.249554
1770861900,99716000,99900000,99999000,99650000,5.28172223
1770862200,99897000,99539000,99922000,99529000,4.39941052
1770862500,99534000,99520000,99584000,99451000,3.50931847
1770862800,99510000,99687000,99699000,99491000,4.32240048
1770863100,99689000,99670000,99698000,99459000,4.42948879
1770863400,99670000,99840000,99930000,99527000,8.33073556
1770863700,99891000,99750000,99936000,99647000,15.5082122
1770864000,99733000,99832000,99926000,99655000,70.86356399
1770864300,99831000,99836000,99873000,99680000,33.74007978
1770864600,99839000,99571000,99909000,99530000,25.81021901
1770864900,99604000,99360000,99604000,99281000,36.30641793
1770865200,99360000,99474000,99503000,99250000,4.72424899
1770865500,99475000,99395000,99495000,99329000,2.83602846
1770865800,99410000,99313000,99513000,99313000,13.34949245
1770866100,99353000,99191000,99399000,99191000,4.76659392
1770866400,99191000,99195000,99285000,99100000,18.67553236
1770866700,99143000,99169000,99169000,99081000,2.17370315
1770867000,99169000,99262000,99294000,99067000,4.62958272
1770867300,99292000,99325000,99328000,99156000,4.15004661
1770867600,99277000,99290000,99365000,99232000,2.25143869
1770867900,99309000,99252000,99389000,99234000,3.5053215
1770868200,99252000,99272000,99319000,99196000,2.35200911
1770868500,99301000,99398000,99410000,99272000,2.74549894
1770868800,99387000,99340000,99462000,99246000,5.55646107
1770869100,99359000,99367000,99416000,99280000,2.82072036
1770869400,99412000,99378000,99555000,99330000,13.56371181
1770869700,99346000,99080000,99415000,98950000,13.79807607
1770870000,99076000,98950000,99148000,98900000,4.25233664
1770870300,98945000,98804000,98989000,98764000,6.61531575
1770870600,98804000,98732000,98860000,98569000,12.71836147
1770870900,98748000,98833000,98900000,98702000,5.86045441
1770871200,98866000,98762000,98870000,98714000,4.97723748
1770871500,98750000,98722000,98846000,98700000,4.64216563
1770871800,98726000,98567000,98812000,98528000,5.336376
1770872100,98567000,98472000,98672000,98393000,13.54289287
1770872400,98419000,98649000,98670000,98400000,5.3072267
1770872700,98638000,98434000,98714000,98425000,6.56890001
1770873000,98435000,98119000,98504000,98050000,14.01916734
1770873300,98136000,98052000,98257000,98000000,11.95192181
1770873600,98000000,98262000,98274000,98000000,8.13416574
1770873900,98262000,98242000,98397000,98154000,5.90515835
1770874200,98240000,98501000,98600000,98175000,8.44664419
1770874500,98535000,98425000,98570000,98328000,5.89394214
1770874800,98440000,98555000,98651000,98388000,11.4031908
1770875100,98555000,98450000,98630000,98445000,4.3257806
1770875400,98449000,98488000,98533000,98376000,3.96201497
1770875700,98486000,98584000,98615000,98486000,3.57399549
1770876000,98608000,98454000,98683000,98415000,6.96754919
1770876300,98454000,98475000,98513000,98410000,4.88521429
1770876600,98465000,98557000,98723000,98447000,7.59735556
1770876900,98557000,98561000,98713000,98535000,3.55889998
1770877200,98600000,98672000,98703000,98503000,5.3966454
1770877500,98675000,98806000,98894000,98675000,6.66335407
1770877800,98828000,98800000,98896000,98712000,6.86035233
1770878100,98776000,98841000,98849000,98679000,4.50839703
1770878400,98842000,98825000,98936000,98750000,4.69946476
1770878700,98824000,98795000,98890000,98735000,5.35257199
1770879000,98796000,98669000,98811000,98614000,2.65115923
1770879300,98639000,98619000,98677000,98572000,3.5520169
1770879600,98620000,98587000,98669000,98400000,7.3781096
1770879900,98551000,98460000,98580000,98407000,2.87630103
1770880200,98461000,98432000,98490000,98360000,3.01128685
1770880500,98464000,98577000,98596000,98390000,4.86647454
